Simulation,Final_Value
7866,1661880.4452741968
7867,1306889.4566750494
7868,898797.728657568
7869,1312640.696937984
7870,978788.9143831301
7871,1147291.3858013167
7872,1541956.5256275968
7873,910665.5659500007
7874,1879054.8369392816
7875,960206.8043256978
7876,1589710.4651796375
7877,896811.6520417258
7878,988380.1162206021
7879,1599686.672432446
7880,1353989.3272131663
7881,671192.1038103559
7882,999946.202669864
7883,1082810.899603676
7884,1841937.439109667
7885,769434.6718715364
7886,1707531.7275358776
7887,889560.4027464276
7888,1894076.4874573604
7889,1334361.9350845078
7890,1205997.9477703664
7891,725041.4683691527
7892,1361358.8018948277
7893,2095917.9216033448
7894,1228571.152925679
7895,1300167.8902251439
7896,546580.2217318511
7897,1291623.9862949818
7898,995447.8863950336
7899,1168384.3861142325
7900,1467442.2308072995
7901,1133362.8306283415
7902,1990161.57697103
7903,1078780.392022639
7904,2644591.853511193
7905,905140.664307757
7906,916815.2222972084
7907,1510052.1802417177
7908,1266609.1394659542
7909,1670651.0186352413
7910,1256496.2218456771
7911,710483.0657775911
7912,1348001.3085657216
7913,956930.7368733092
7914,1404036.6705784856
7915,1014937.4633569692
7916,905180.1439503632
7917,926034.9966743406
7918,1152402.578022068
7919,1755116.273007222
7920,1031189.8037340088
7921,1081000.1587906026
7922,612635.7844478181
7923,1092134.135825233
7924,1976145.4999592425
7925,1074947.7116110525
7926,1115573.3463496256
7927,1300596.7407548819
7928,1173731.5746431164
7929,1891783.5694252618
7930,781795.4997528183
7931,826583.2542120222
7932,2022989.4289295895
7933,1089393.125619179
7934,1674237.471078659
7935,1785159.1096276166
7936,1015364.0382137053
7937,1273202.0518233238
7938,1376508.4911131293
7939,719735.5564073148
7940,1955416.2687659932
7941,1168956.625497279
7942,1397250.7638576247
7943,622092.8088898144
7944,1121241.5345174067
7945,1211192.7370385968
7946,1489975.2259362778
7947,2212702.077341556
7948,805184.5928839063
7949,1562333.745692424
7950,743393.1500536788
7951,1309552.7151147923
7952,1041194.2207688121
7953,929331.9371614158
7954,1447783.7309697527
7955,1099829.9754306956
7956,957597.2746090587
7957,979282.1333325815
7958,1484450.2540915015
7959,1534689.733054754
7960,1961524.3534835414
7961,1818823.697825768
7962,1355624.638194683
7963,891849.7661956873
7964,1900418.8282328197
7965,908259.1033214218
7966,1521463.759205804
7967,903367.4711751401
7968,1145656.9547034584
7969,2031562.0048880065
7970,1287007.8203144474
7971,1119577.8723074358
7972,1491388.3945483938
7973,1684669.7284478138
7974,1629800.7982077182
7975,1076045.367000798
7976,3424975.7871860196
7977,1599928.8641393175
7978,1057704.8561945367
7979,773043.0116990356
7980,1096568.1697895604
7981,1054362.3541379238
7982,1662566.9761922224
7983,1453779.886425315
7984,1330113.895882186
7985,818969.8995072611
7986,1706773.5039188876
7987,957397.4939480078
7988,2416697.7127250303
7989,1191353.319538494
7990,1900677.6168064883
7991,995152.7547229554
7992,1478866.2791222248
7993,1868651.3068234094
7994,920167.1581540365
7995,1122500.3513687083
7996,1068306.9675661863
7997,894531.9629831463
7998,1729060.8596805036
7999,1138431.614987674
8000,782003.4700481554
8001,1431324.9889124678
8002,749305.0075417345
8003,1528280.5518394574
8004,1928256.5512644874
8005,1574606.8262222596
8006,1921933.231591084
8007,736578.7871508087
8008,843169.8452510634
8009,1572910.3797246006
8010,948399.9769342933
8011,1141259.904423149
8012,1060946.323572581
8013,1133611.1330203519
8014,891220.0112076836
8015,1128997.698812858
8016,1136291.5279367112
8017,709788.2066152786
8018,831382.14132644
8019,1905443.2535997762
8020,1485184.1151786917
8021,2441475.2558677173
8022,758546.6702213924
8023,1881129.3367892688
8024,889388.9613801005
8025,1010521.3932930491
8026,1242561.9897584815
8027,2782858.2551306305
8028,860245.4805119645
8029,1028348.7837152567
8030,1146928.1837540916
8031,1366247.8151070138
8032,862069.5157590465
8033,1168022.346542779
8034,835801.6593491886
8035,777950.9999748663
8036,664305.6422649559
8037,1235352.6363225766
8038,920250.2241356836
8039,1411629.9591684153
8040,1210617.9803203843
8041,1323194.374575093
8042,893644.5638674546
8043,824237.4183438281
8044,2016919.227074105
8045,1795187.9367000242
8046,1464940.243838435
8047,573603.4871932102
8048,1255891.2573069592
8049,1245030.3549230502
8050,1174248.970724982
8051,1134450.0396847283
8052,1045305.1144157861
8053,1049196.227963058
8054,1702325.9569472135
8055,1279166.6249372256
8056,1366075.6769594755
8057,1739869.5321724333
8058,883270.2718130228
8059,1592943.8016878257
8060,1290856.5454641932
8061,1058174.4823618883
8062,1360190.6874513647
8063,1016890.0919493827
8064,659438.524489876
8065,1345091.556635718
8066,691799.2055267239
8067,1457104.7703836048
8068,1762151.9873463248
8069,2200129.114949409
8070,1131062.7346339617
8071,976831.2829541431
8072,584943.3343320125
8073,1612231.0627580758
8074,955241.593971153
8075,1415941.8225457678
8076,1003192.7409459383
8077,1447747.8054340328
8078,2004866.0644071975
8079,1407586.845972595
8080,941469.6133772117
8081,2108218.7089100564
8082,880287.7284077811
8083,1251029.0015487485
8084,1196630.8797343285
8085,1470948.0238580555
8086,890163.834388514
8087,1541911.0337261779
8088,1331956.95294408
8089,1361508.6919807529
8090,1171709.2046972788
8091,1326755.565657069
8092,1127786.9612988648
8093,912246.5852688308
8094,1469897.412342743
8095,1204464.1274139197
8096,926479.086291718
8097,1267469.4673565063
8098,1576367.7950799009
8099,968035.4521595394
8100,1675166.0718044927
8101,1109997.4648609036
8102,1136253.3491209354
8103,1324735.7215913963
8104,1057363.6188875157
8105,1311185.0259134627
8106,1267997.1131710233
8107,1862928.343940156
8108,2304467.269007973
8109,1616285.4917670991
8110,1304412.0331992635
8111,2484914.0283856527
8112,1314942.5519054914
8113,1530397.237186963
8114,2393810.429079495
8115,817054.623905429
8116,1779869.051094429
8117,797248.023556027
8118,1513674.9350364434
8119,506015.932312186
8120,1857614.2459131454
8121,2595100.1038479493
8122,859362.5754927599
8123,1285761.1489980964
8124,1002126.5623625999
8125,1329333.6786398308
8126,1758497.76511631
8127,1549611.8110914356
8128,860730.6405636745
8129,1493302.795433737
8130,807594.8319217194
8131,1469797.9250397657
8132,1124889.0928362166
8133,1315520.5511074455
8134,1270168.5878527525
8135,2343147.592100931
8136,819791.0514905148
8137,1191545.9271009914
8138,1686140.2029413746
8139,1224166.8119146123
8140,1134247.9792961595
8141,1158920.206544041
8142,844023.3332008311
8143,1399102.8756808373
8144,1185129.609612779
8145,1610570.1389122128
8146,1341655.4804864235
8147,1925637.0733628909
8148,1499342.2123021726
8149,1143009.5858568887
8150,1786969.118221292
8151,1121059.41964121
8152,974661.0319310551
8153,1640959.3472034952
8154,1421835.1538970442
8155,2051104.1388570361
8156,1572554.580164909
8157,1038989.3436254101
8158,900484.2104206695
8159,836190.9203437004
8160,1143835.1307372977
8161,1159323.353882709
8162,611844.4741843442
8163,963925.4429588483
8164,1411106.8704902525
8165,2549958.2372058467
8166,1122110.2133105905
8167,1338387.021119088
8168,1333652.0509906057
8169,916971.4724731253
8170,1205660.3752925596
8171,1724999.737141829
8172,1668904.0307784257
8173,1000366.0939133742
8174,1337231.9301377942
8175,994592.5145273493
8176,1132644.338136914
8177,1155457.3888002727
8178,2581478.1672426583
8179,2233400.0906095654
8180,1091465.125952371
8181,1828889.042853559
8182,1163183.4894871667
8183,2434857.561131274
8184,2518292.583293898
8185,1001677.0022969228
8186,1309480.6125426409
8187,739640.9876665107
8188,927991.8922390623
8189,1162759.3763735895
8190,984356.784004504
8191,1274226.683968416
8192,1424296.2858453658
8193,834076.8273364977
8194,1297150.5290362635
8195,1175348.7392109467
8196,1027910.6797507695
8197,2159323.8849214064
8198,944860.0763186998
8199,984683.7989903914
8200,2122654.6578789554
8201,1772669.1754741739
8202,1687949.6698013104
8203,1520134.2241016475
8204,1735105.452094961
8205,889666.2494795762
8206,899271.3104502473
8207,1230447.5716571533
8208,1496140.3383373367
8209,1770652.8086767257
8210,2297050.381185562
8211,1628724.1364471233
8212,927586.7995870083
8213,1844236.863480744
8214,672296.7957475607
8215,1387909.9486920317
8216,1024794.6425910944
8217,1294977.8073263029
8218,1059546.104129793
8219,1250009.4291460016
8220,1220263.359300981
8221,1058372.5914216756
8222,1916492.0318987295
8223,785509.0190284965
8224,1835742.300225689
8225,854131.3314242265
8226,1072941.4451693972
8227,1016985.4676527288
8228,1021527.4781260204
8229,1397922.4956869404
8230,1886164.2460164824
8231,1152371.494104254
8232,1382606.0310120606
8233,1953235.9316437838
8234,1412954.490386996
8235,989459.1364486712
8236,1297133.947530627
8237,942354.2655042735
8238,1517417.235496532
8239,1800628.127575375
8240,1215789.6423199303
8241,1553295.0825814006
8242,903777.0998148606
8243,1560790.3967827014
8244,1321326.8519662411
8245,702880.1278984438
8246,964604.7464650796
8247,1254678.3883948727
8248,945513.3807898157
8249,970246.700742655
8250,1534367.8221867282
8251,1354876.7268328806
8252,1001472.2712513125
8253,1086305.0556358837
8254,1883731.2211975383
8255,1207535.3461914724
8256,1043621.083634578
8257,958179.3794313067
8258,1973788.6424640638
8259,2049086.9841127223
8260,1251934.2228788617
8261,1427117.4320006575
8262,1034512.9276776533
8263,1024453.7526674324
8264,816939.5347577467
8265,1656385.3107676823
8266,2133934.1785883936
8267,1811639.9534258875
8268,854560.8283633405
8269,907340.6249948177
8270,1598486.4174955885
8271,1434369.3782246264
8272,1459621.9997002722
8273,1192645.9340334933
8274,895531.9903825
8275,1299983.7879611924
8276,1217360.7640670147
8277,3059200.888154324
8278,1277843.087687258
8279,1536605.503433324
8280,1049474.1041434235
8281,754205.4651464305
8282,1172219.5677118378
8283,2178006.6255081673
8284,800427.8947222934
8285,1114491.1533680786
8286,1240588.0653735022
8287,1070921.0167471783
8288,760643.7055704047
8289,1456162.3920587616
8290,1567424.2732317955
8291,1140385.2688394722
8292,973967.1784387771
8293,1247264.8744010255
8294,1588353.4796889455
8295,1239350.4548313478
8296,1278850.1697731246
8297,1364127.3726724987
8298,1398357.942669688
8299,911483.7559390722
8300,1597257.3843519534
8301,727052.3563851798
8302,1000745.2520986449
8303,1190910.0726768838
8304,1531488.7249833837
8305,1189512.282902848
8306,1710085.3548650432
8307,1690048.3512538637
8308,971760.9354782274
8309,2006592.2856798414
8310,1533771.8042418296
8311,1130640.3146751954
8312,1148969.4792383672
8313,1260292.1387443487
8314,1395623.3924726977
8315,1291235.2077959068
8316,2048650.0180713416
8317,570886.0504517078
8318,1376686.1257736215
8319,2722809.800569497
8320,1733732.1859064742
8321,1252114.5740739966
8322,1321038.4441294828
8323,902268.6926281329
8324,790335.8490486084
8325,843632.8611834998
8326,1128908.364221704
8327,1250238.4109714858
8328,1465865.4739667703
8329,2282740.7739039976
8330,1902370.242451112
8331,906155.5651654635
8332,1483109.931787523
8333,915785.8128926947
8334,908318.887654233
8335,1534301.7322567434
8336,741051.3397401243
8337,2529501.660974449
8338,1721034.3320503612
8339,1080527.55461963
8340,955183.0381256783
8341,1473784.4610148277
8342,627311.848710125
8343,1797027.1875956645
8344,1822979.3366036245
8345,1046141.5108376637
8346,1174794.6187031595
8347,797191.5211209195
8348,1332557.4354739648
8349,1005768.8519346657
8350,1488684.1532279146
8351,902488.4795118503
8352,1456796.6044058166
8353,1606353.96374834
8354,1179233.0977115394
8355,1519390.4574597753
8356,2246311.0927615305
8357,1390806.4288390866
8358,3202045.0320276334
8359,1189883.147945802
8360,1115313.7047758333
8361,1169811.0359180856
8362,1326045.2105518912
8363,1171224.4413941742
8364,1180902.1290240802
8365,907248.4753542433
8366,1881667.6608317404
8367,1092210.0729459669
8368,1336963.6409535112
8369,808370.0746855924
8370,1142699.495228831
8371,1099580.2597059037
8372,1804791.644247947
8373,1883123.9260919385
8374,1303045.8205745565
8375,546472.8024360366
8376,2314016.3339999276
8377,1237155.7906242239
8378,1695496.0916005184
8379,1686551.6724717887
8380,1262334.8498282004
8381,1463716.1738458516
8382,1807520.3222897858
8383,2726361.7880024686
8384,1849772.4781222465
8385,1098020.7719679624
8386,1454755.4980654477
8387,1069614.0622138798
8388,1162159.502689553
8389,1411126.6041782
8390,1704676.1117649863
8391,1386868.6185524222
8392,1237911.83634864
8393,1485272.6021666126
8394,1331679.9846118987
8395,1280246.9709850333
8396,1302849.2889552177
8397,2363051.2871738006
8398,1345136.832412551
8399,1203171.0582012967
8400,1579038.6524838207
8401,2078714.2566761498
8402,1173690.8512823663
8403,1153911.8505044596
8404,989882.4818904134
8405,2238748.0664267535
8406,1060516.3309863675
8407,1703956.8283920698
8408,1147326.2600435452
8409,1153153.0032034293
8410,2291059.3313414175
8411,966752.7255879286
8412,649293.5653763628
8413,1019985.3976245779
8414,1054792.3579046174
8415,1691687.0282900676
8416,815349.2406309454
8417,1606043.4128869832
8418,1208066.211379066
8419,1066835.878870003
8420,1446844.2344145554
8421,1693851.092705462
8422,1639006.6580440672
8423,1463025.6082302153
8424,628712.0267841808
8425,725766.2917267033
8426,1562203.1517439669
8427,1340412.7489960191
8428,910329.1220261103
8429,1080864.5679361897
8430,1462515.090785239
8431,1535474.0559596694
8432,1948841.6389075585
8433,829454.030582623
8434,1448373.3217201664
8435,897709.3266667634
8436,1375129.8726956453
8437,980997.5504128254
8438,1552446.0987369588
8439,2267933.448384366
8440,1202123.3467412202
8441,1218772.3669467282
8442,1568989.667042383
8443,1205753.946705371
8444,3062364.589543832
8445,948984.5681421913
8446,757554.7701942815
8447,3039419.541364087
8448,1549037.2969775153
8449,1526881.7096636891
8450,1120475.6466983994
8451,706367.2442313039
8452,1759877.4983800286
8453,1168016.700635199
8454,1313791.1794393365
8455,1325739.675331116
8456,1509240.4131812172
8457,1319515.2936889871
8458,895050.5033760867
8459,1496702.7812080965
8460,1478487.6421070825
8461,1147011.3112093904
8462,1359106.999367738
8463,1291927.8100043684
8464,860450.8165896677
8465,1102127.5617640556
8466,1901224.1116229596
8467,818521.7714753695
8468,1026764.218375292
8469,1238348.472421744
8470,1217781.0907500123
8471,964992.455130871
8472,2202933.843437979
8473,1193689.5202646067
8474,938255.8964632539
8475,932337.3493580383
8476,1118559.6940721534
8477,1041674.0115053958
8478,1147287.7844745212
8479,1301347.8695073738
8480,1350898.305653611
8481,1218792.1891860485
8482,1140434.0215709708
8483,1172928.7368721266
8484,1547468.5430745045
8485,1255188.719850945
8486,1670588.0821695004
8487,1457130.6791144067
8488,1101238.0384177451
8489,1051683.5798358547
8490,1226358.208850021
8491,1443841.6644072342
8492,1234634.3843026038
8493,1556146.6144864077
8494,883128.0453213847
8495,1583617.8078725603
8496,1549459.8232309315
8497,1469952.4556731095
8498,1644550.126137985
8499,1158427.8977302487
8500,984709.7912158914
8501,563190.4338730797
8502,990797.4926290214
8503,970148.5733186651
8504,1423038.5399757288
8505,1535376.647401815
8506,1732855.2988863725
8507,623507.7322389726
8508,895038.3349877857
8509,867130.8742712807
8510,1309213.9727692825
8511,1481882.573296135
8512,1165962.998248975
8513,650346.6756945277
8514,1825662.824397692
8515,789777.180607381
8516,1014733.4618213617
8517,970119.3388225927
8518,1113985.2127388762
8519,1645375.8110984243
8520,1320604.0931349464
8521,725704.2728539563
8522,1779233.785042475
8523,777279.8324051657
8524,1950830.761285815
8525,842862.149086195
8526,957445.9508292457
8527,1044057.0994267855
8528,1563805.670067599
8529,1121129.7252932107
8530,1080086.5984275483
8531,1443703.118851826
8532,1053502.7155127723
8533,1015859.2252472631
8534,1263335.441719976
8535,1109535.3854923618
8536,1181844.7225155486
8537,1448511.6854724456
8538,1638750.9245256772
8539,1705639.9925621084
8540,803970.1219523351
8541,1225417.734537601
8542,1253574.84963419
8543,1803702.3127370696
8544,1412121.264746691
8545,1184085.9983423862
8546,698727.8748613298
8547,1053823.6387813522
8548,1004770.1181699462
8549,1927933.527942651
8550,848357.6263268967
8551,1487818.936902525
8552,783585.632048085
8553,2214192.9555627657
8554,837906.9436396521
8555,2591755.936501298
8556,3077028.868300543
8557,1391787.5740797885
8558,1351490.0586638993
8559,2285186.027739361
8560,1796399.3514037922
8561,1452947.5683724931
8562,951716.5137802728
8563,2524727.6078146105
8564,822043.5326331656
8565,1505020.394533862
8566,2212344.6925776387
8567,933215.3143556308
8568,1404098.9889824358
8569,1977018.2703351094
8570,1037038.5121855101
8571,1382626.262558213
8572,1368593.5623453977
8573,1033468.5104054282
8574,960800.5920948978
8575,1498293.5707742542
8576,1087580.7813813386
8577,972001.963766839
8578,1594132.3064495083
8579,1774906.863256883
8580,1107992.1700662046
8581,1429163.266980402
8582,1388758.1219603734
8583,1702987.3793034279
8584,1742613.907524842
8585,2350139.8308162224
8586,1252321.8878259007
8587,877508.9745286911
8588,1192640.8689623196
8589,1916192.2449781687
8590,1188306.7921886484
8591,985800.6010012686
8592,1610123.2342119121
8593,1207516.89984521
8594,1731380.705483296
8595,1295338.771550185
8596,1287195.3141033975
8597,1105402.9017938157
8598,1021104.0482817561
8599,1375625.8073159656
8600,1518018.3455253777
8601,536151.833889163
8602,933774.640847664
8603,1405178.2225392903
8604,945510.2454146474
8605,2014592.798700437
8606,1027583.497723159
8607,1054435.2605656327
8608,1190509.7522928354
8609,1844438.5801876348
8610,1891119.12474161
8611,1314088.2155833726
8612,1468368.1093262867
8613,661996.2305847816
8614,1624489.7744401996
8615,862852.534020944
8616,1299769.7923653848
8617,1160056.9428131043
8618,951983.4177387806
8619,1285231.5760366938
8620,805529.2923460162
8621,1070611.3024981183
8622,1223440.499252429
8623,1177032.7265942204
8624,1540294.594901574
8625,1152186.3428675206
8626,969051.888260805
8627,1359405.827764147
8628,953001.9550391245
8629,843398.8649275642
8630,1819810.685617549
8631,985797.5731310771
8632,1643261.3573486656
8633,1266151.7700752022
8634,1242739.2057261588
8635,1477092.1925931033
8636,1277570.0383658987
8637,1298581.8441266604
8638,2208701.052878551
8639,1357075.8690657124
8640,1978038.950596038
8641,847741.972271137
8642,1819038.4506332919
8643,1755056.5119467848
8644,1586082.9518323697
8645,1714779.3636421121
8646,1213810.8506554535
8647,1264824.328192796
8648,1873736.849385198
8649,1325640.71980143
8650,906702.5783661129
8651,1180820.26125596
8652,1447064.0218819028
8653,757631.3774022284
8654,2025928.3929195893
8655,1748313.3404573782
8656,1350080.093946205
8657,1259051.1593364205
8658,1797135.8872171168
8659,991233.5516931472
8660,2068017.5705289524
8661,1239384.9342489536
8662,1704064.9494390218
8663,1197021.3035915412
8664,879449.2676584309
8665,1442758.0754038433
8666,1414981.7770271557
8667,1154949.404881877
8668,1172329.5980885583
8669,1224638.3272957162
8670,1669381.0156843693
8671,988601.9525175096
8672,850902.3258200893
8673,1636506.4120279867
8674,1584163.0910615283
8675,1386699.7578676248
8676,1487781.3876211932
8677,1120193.93791958
8678,1280604.7504790565
8679,1349856.4390049996
8680,875840.9152846191
8681,1300540.4600173957
8682,1068563.1431305269
8683,920099.6257969097
8684,1544384.7591112955
8685,1236793.4593325683
8686,1147954.1587023498
8687,1395710.7705146112
8688,1129406.5837259905
8689,1439662.619130555
8690,1068884.3892224869
8691,1229734.8745991806
8692,1869187.4661813686
8693,1680202.589897283
8694,1941146.4843304844
8695,1310227.5397929214
8696,1887208.6617823318
8697,800334.6585787927
8698,1164292.943043749
8699,1413958.021020538
8700,1082352.1240437245
8701,1041140.8449045445
8702,1721843.0226087687
8703,2007492.127906066
8704,615315.9004864506
8705,1219691.8195648193
8706,1712988.377588129
8707,1109653.4611222702
8708,2056522.1452612246
8709,1654235.3787501787
8710,1518524.6467264723
8711,1650521.650438474
8712,938368.0045500341
8713,762037.8179312117
8714,1723998.8125458364
8715,2349537.3155266372
8716,1087656.7767730404
8717,1298288.7392223913
8718,1272433.016449769
8719,1128421.1802669673
8720,1363359.8428737298
8721,1410078.9361655493
8722,1734946.2088941752
8723,1042327.3168146139
8724,1305758.0660319785
8725,1702529.5622811916
8726,1339500.6147171974
8727,796371.8908747095
8728,917181.6958180675
8729,1593414.0233404587
8730,1436923.0307420748
8731,1233355.537168289
8732,1423507.1577872094
8733,1040207.413338007
8734,1458780.203442532
8735,1042622.7266558948
8736,1075567.7570607585
8737,1177082.882287076
8738,1509944.2042637402
8739,1791861.031451973
8740,1490061.983555302
8741,1162863.1193282816
8742,589115.6456442004
8743,1294130.5532641727
8744,1718608.719922698
8745,1442184.5490796312
8746,1012170.0845630934
8747,1811265.5199010782
8748,1070434.780363888
8749,1169977.9763531738
8750,966072.3512337584
8751,776948.9963753731
8752,1880586.5042172798
8753,625299.0931144542
8754,1541553.3693120426
8755,1068300.0424140233
8756,1352625.6766621915
8757,2465202.3303891085
8758,906050.2333300163
8759,1033708.0423536375
8760,1620444.4032254426
8761,1503482.3991273306
8762,872932.0347504593
8763,1277790.2716092868
8764,1463340.954487128
8765,963394.6770748864
8766,1196075.510364053
8767,655821.2264545978
8768,1095669.1654717734
8769,2351367.5248742807
8770,1769899.6686470679
8771,1822347.2027121326
8772,1028291.1371736747
8773,1025641.7251969167
8774,814467.8429187463
8775,1367196.1273004038
8776,840396.310565231
8777,1463044.0983971967
8778,1924883.9876190731
8779,2044381.5458224828
8780,1052141.0084054435
8781,2572657.2880608384
8782,1426461.4124001302
8783,1715744.2220227364
8784,2175903.8166087163
8785,1551588.4159920863
8786,765380.2157263485
8787,1166513.6128674324
8788,1149763.7304428988
8789,1527041.3817603965
8790,1323043.414030005
8791,1150491.0780088913
8792,1036647.5179898884
8793,1292436.492744007
8794,1123746.548776611
8795,1085082.5239554045
8796,2136327.3237012033
8797,1188555.5675216625
8798,1374793.2124555248
8799,981949.6043616487
8800,1509953.004438198
8801,1590855.4203041208
8802,1243235.7440010034
8803,942457.5420270019
8804,1142491.3935373812
8805,1048043.8035643245
8806,1168719.0346531959
8807,995453.9580873634
8808,1461722.6953671349
8809,2026724.9646240834
8810,1965376.2398647005
8811,976053.8695990642
8812,1055440.5060815308
8813,1681490.3837510394
8814,1415000.423017276
8815,1226836.843245796
8816,1027811.180861763
8817,1502035.3582814746
8818,835360.5723478228
8819,1434292.1534045106
8820,1079100.9612033328
8821,1671429.495671797
8822,988186.8582346856
8823,1435635.6182776026
8824,679660.8624113624
8825,845828.0942169223
8826,871215.5971277653
8827,1866615.8457185403
8828,1120668.8034958506
8829,1374235.5685046865
8830,2008830.3994270987
8831,1029979.0343257975
8832,1408432.2624023242
8833,1587857.6558238582
8834,1382186.3945329087
8835,1404926.337101191
8836,838747.6078591533
8837,1960884.6117530789
8838,1683887.74048235
8839,872292.9084255926
8840,1166284.0253697264
8841,1077377.3268018723
8842,1524384.8772036564
8843,993807.0434990095
8844,1827884.7209552429
8845,2017660.0943512302
8846,2426941.0666766865
8847,1885705.9904097572
8848,1229933.3957404334
8849,1523230.151967438
8850,1375119.2495581724
8851,2286861.075831394
8852,2582394.9472018178
8853,1396263.728369438
8854,1839495.8208051936
8855,1022714.1182508759
8856,1308262.3728791287
8857,1176342.3028310305
8858,1085547.993787929
8859,664784.0745211004
8860,1327225.9477702782
8861,895122.4082786813
8862,1229737.166147268
8863,1419095.2862667863
8864,1518009.3454589501
8865,1325380.597290823
8866,1129550.396485384
8867,865471.3475517904
8868,1586534.9866356363
8869,1270645.5272077345
8870,1226611.5569362752
8871,769025.1188765565
8872,840127.4398457896
8873,1095786.998101779
8874,741101.9661777264
8875,1347774.737215337
8876,1185894.5833108134
8877,1896127.5916508252
8878,671039.3436388246
8879,1215427.5586094174
8880,1239937.3386355976
8881,1573307.1645836155
8882,1039879.5978995888
8883,1491247.1115767455
8884,948867.8997133257
8885,1542083.5480449349
8886,1470533.6268949693
8887,2117336.4386089174
8888,1712891.3985544837
8889,1351494.472183025
8890,1301287.7004344824
8891,1065945.5202321962
8892,2315798.756765998
8893,1350707.220879744
8894,1140373.3415428214
8895,1256620.3796227672
8896,1278615.9674641076
8897,1224433.006089361
8898,2105079.0838668356
8899,1517908.2308204153
8900,1012864.2593254665
8901,1428121.8145824997
8902,1255500.3115596208
8903,1143852.0686429655
8904,1203605.033347386
8905,913228.8549653422
8906,1651797.9091520407
8907,595057.9362156909
8908,1205779.7034471082
8909,1276616.127056805
8910,2191385.9087719875
8911,1210754.642687552
8912,1054923.1431485221
8913,1266014.7936807314
8914,1096523.8752234823
8915,1950506.3206017467
8916,1232945.1318053077
8917,1671014.6582542302
8918,870998.8139650647
8919,943354.5003369749
8920,1509802.58223272
8921,1815519.4242112036
8922,711338.6506888184
8923,1073568.055857803
8924,942794.1224327676
8925,1154253.938524683
8926,772083.2441871819
8927,1751584.6854269856
8928,1133963.40665454
8929,1149899.8687396464
8930,1475624.7310610793
8931,2042311.0545881812
8932,1114140.1300550534
8933,849324.5956370202
8934,916555.1991581704
8935,1200893.6152075215
8936,741827.2539889588
8937,990183.053010761
8938,2221069.0098864664
8939,954495.322985756
8940,1025038.0104139114
8941,1343370.0583267934
8942,1091477.321697321
8943,2209510.0423495965
8944,1213005.7891007622
8945,1109280.3842759847
8946,969878.6528349034
8947,2245422.702465155
8948,924038.8196869554
8949,2275811.8354711225
8950,682103.1668917463
8951,1003033.5686643124
8952,1541319.908455671
8953,1160106.0787653185
8954,1533161.764800369
8955,1586894.1873205635
8956,1257399.0271927803
8957,559634.4185527149
8958,1234566.5886585256
8959,967767.3745000055
8960,976001.127273992
8961,1164290.8532608037
8962,1736459.7791006921
8963,1808541.3660900525
8964,1422441.735252684
8965,1790906.773050867
8966,1017210.4857948216
8967,1097012.1399060627
8968,981177.5967348339
8969,2242128.096760418
8970,2347281.629471142
8971,819009.476564264
8972,1411516.5404636106
8973,1337750.6766868858
8974,1176648.7427877705
8975,1292688.567529666
8976,1205494.0634862983
8977,1286130.198521312
8978,1719036.527207063
8979,1564353.3007197296
8980,1027407.0379486152
8981,1411101.5679563365
8982,1088861.9748049537
8983,1184051.0836198183
8984,940692.2578954493
8985,1579722.8742085458
8986,1459391.5684236223
8987,1934762.5492353132
8988,1128142.7436461255
8989,754874.9700757733
8990,1588051.229777527
8991,1515654.428035249
8992,1237454.320287978
8993,1145801.0198303391
8994,1372072.838177972
8995,1888046.9649668816
8996,1119667.013147303
8997,1050981.830397608
8998,1850807.9312119565
8999,1070969.4896302314
9000,867137.1421488181
9001,1155702.275187619
9002,1238373.8816283753
9003,1486278.5305021647
9004,2349991.2354163053
9005,1069781.2751682948
9006,1774499.487134709
9007,1173731.9088054898
9008,1124151.6209781838
9009,838469.8678769734
9010,1339306.1030621256
9011,1429825.8499380453
9012,1835642.0284796166
9013,1420102.8696419017
9014,2810941.239842441
9015,811355.7644695707
9016,993121.1570986247
9017,1924535.171076143
9018,901215.856418431
9019,909445.3930157203
9020,792028.3245519463
9021,676652.2802533397
9022,828524.9619360906
9023,1147761.5488267862
9024,1420483.203596697
9025,1078950.9947009578
9026,1047591.1511354389
9027,915002.5884435335
9028,1267897.5462080827
9029,1456581.180549915
9030,950862.0172392704
9031,942136.872401213
9032,1234828.5797589356
9033,1246541.5953458555
9034,855321.985117676
9035,1479803.986618146
9036,1466349.5836352592
9037,1444016.9184431208
9038,1068563.1623294214
9039,1194370.953387381
9040,1298112.821222934
9041,1434432.9096663825
9042,459239.722515619
9043,1207276.1982438373
9044,1006411.4029909417
9045,853635.3752268623
9046,773110.1009492222
9047,1416804.089213823
9048,2294306.216635722
9049,1667303.9676987687
9050,1252580.8025566023
9051,1326569.1187102327
9052,2168717.097784236
9053,1366348.0231473472
9054,2097187.522183639
9055,894623.4416367873
9056,902757.5492083633
9057,778770.6732708304
9058,1721513.025106258
9059,1357463.2871513152
9060,1087964.1573791073
9061,1029899.2208876951
9062,1958171.94856592
9063,976649.2723651204
9064,1136945.5811191942
9065,2333321.412197168
9066,1200155.3000358182
9067,928492.2622259378
9068,1281005.3426648104
9069,1201668.7832113586
9070,1594978.1223071334
9071,1089213.0336227654
9072,2020658.0814752572
9073,975463.2588602217
9074,1703749.948099817
9075,639574.0577174757
9076,1232371.2304585958
